35.2,51,False
35.2,51,False
35.2,51,False
35.2,51,False
35.2,51,False
35.2,51,False
35.2,51,False
35.2,51,False
35.2,51,False
35.2,51,False
35.2,51,False
35.2,51,False
35.2,51,False
35.2,51,False
35.2,51,False
35.2,51,False
35.2,51,False
